Agency,Advertiser,Product,Estimate,Market Code,Market Rank,Market,Network,Station,Media Type,Week Of,Type of Demographic,Demographic,Air Date,Air Day,Air Time,ISCI Length,Air ISCI,Cmml Title,Aired Prg Name,Est Ratings,Act Ratings,Act Impression,Rtg Source,Air Count,Air Detected Event,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,16:14:24,30,CECT21LR02,Nasacort / OKeeffes,TWO-HALF MEN-SYN (AT),0.00,0.00,0,,1,1756519441,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,16:14:24,30,CECT21LR02,Nasacort / OKeeffes,TWO-HALF MEN-SYN (AT),0.00,0.00,0,,1,1756519441,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/01/2018,1,AD18-54,01/06/2018,Saturday,02:59:18,30,CECT20SR04,Nasacort / OKeeffes,MIKE AND MOLLY WKND (AT),0.00,0.00,0,,1,1757821608,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/01/2018,2,AD35-64,01/06/2018,Saturday,02:59:18,30,CECT20SR04,Nasacort / OKeeffes,MIKE AND MOLLY WKND (AT),0.00,0.00,0,,1,1757821608,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,06:19:23,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1759777259,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,06:19:23,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1759777259,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,22:56:11,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760336494,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,22:56:11,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760336494,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,23:16:06,30,CECT20SR04,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760336495,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,23:16:06,30,CECT20SR04,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760336495,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/10/2018,Wednesday,18:24:53,30,CECT10WH23,Aspercreme / OKeeffes,Modern Family,0.00,0.00,0,,1,1760636438,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/10/2018,Wednesday,18:24:53,30,CECT10WH23,Aspercreme / OKeeffes,Modern Family,0.00,0.00,0,,1,1760636438,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,16:42:51,30,CECT30WH22,Aspercreme / OKeeffes,Mom,0.00,0.00,0,,1,1761493486,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,16:42:51,30,CECT30WH22,Aspercreme / OKeeffes,Mom,0.00,0.00,0,,1,1761493486,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,22:46:02,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1762064209,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,22:46:02,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1762064209,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,00:19:26,30,CECT20SR04,Nasacort / OKeeffes,Anger Management,0.00,0.00,0,,1,1762939704,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,00:19:26,30,CECT20SR04,Nasacort / OKeeffes,Anger Management,0.00,0.00,0,,1,1762939704,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,1,AD18-54,01/13/2018,Saturday,02:10:50,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1763774977,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/08/2018,2,AD35-64,01/13/2018,Saturday,02:10:50,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1763774977,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,23:48:29,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1765468043,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,23:48:29,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1765468043,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,00:29:24,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1766361281,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,00:29:24,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1766361281,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,06:23:44,30,CECT10WH23,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1766662608,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,06:23:44,30,CECT10WH23,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1766662608,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,16:24:22,30,CECT30WH22,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1767556829,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,16:24:22,30,CECT30WH22,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1767556829,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,23:14:47,30,CECT10WH23,Aspercreme / OKeeffes,Dateline,0.00,0.00,0,,1,1769093500,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,23:14:47,30,CECT10WH23,Aspercreme / OKeeffes,Dateline,0.00,0.00,0,,1,1769093500,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,01:41:32,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1770400205,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,01:41:32,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1770400205,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,00:28:27,30,CECT10WH23,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1771862428,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,00:28:27,30,CECT10WH23,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1771862428,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,00:01:07,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1773708756,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,00:01:07,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1773708756,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,23:59:21,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1774606339,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,23:59:21,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1774606339,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,06:28:55,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1774915134,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,06:28:55,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1774915134,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,16:13:48,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1774915135,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,16:13:48,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1774915135,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,1,AD18-54,01/27/2018,Saturday,00:55:25,30,CECT30WH22,Aspercreme / OKeeffes,Person of Interest,0.00,0.00,0,,1,1776326062,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KCYU,Spot,01/22/2018,2,AD35-64,01/27/2018,Saturday,00:55:25,30,CECT30WH22,Aspercreme / OKeeffes,Person of Interest,0.00,0.00,0,,1,1776326062,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,06:12:48,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1753007021,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,06:12:48,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1753007021,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/01/2018,Monday,22:56:00,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1753538887,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/01/2018,Monday,22:56:00,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1753538887,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,19:08:35,30,CECT20SR04,Nasacort / OKeeffes,2 BROKE GIRLS-SYN (AT),0.00,0.00,0,,1,1754745824,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,19:08:35,30,CECT20SR04,Nasacort / OKeeffes,2 BROKE GIRLS-SYN (AT),0.00,0.00,0,,1,1754745824,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,23:14:13,30,CECT10WH23,Aspercreme / OKeeffes,DATELINE M-F (AT),0.00,0.00,0,,1,1755366502,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,23:14:13,30,CECT10WH23,Aspercreme / OKeeffes,DATELINE M-F (AT),0.00,0.00,0,,1,1755366502,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,00:29:20,30,CECT30WH22,Aspercreme / OKeeffes,ANGER MGMT-MF-SYN (AT),0.00,0.00,0,,1,1756209867,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,00:29:20,30,CECT30WH22,Aspercreme / OKeeffes,ANGER MGMT-MF-SYN (AT),0.00,0.00,0,,1,1756209867,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,16:14:23,30,CECT21LR02,Nasacort / OKeeffes,TWO-HALF MEN-SYN (AT),0.00,0.00,0,,1,1756519672,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,16:14:23,30,CECT21LR02,Nasacort / OKeeffes,TWO-HALF MEN-SYN (AT),0.00,0.00,0,,1,1756519672,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,1,AD18-54,01/06/2018,Saturday,02:59:09,30,CECT20SR04,Nasacort / OKeeffes,MIKE AND MOLLY WKND (AT),0.00,0.00,0,,1,1757821609,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/01/2018,2,AD35-64,01/06/2018,Saturday,02:59:09,30,CECT20SR04,Nasacort / OKeeffes,MIKE AND MOLLY WKND (AT),0.00,0.00,0,,1,1757821609,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,06:19:23,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1759777595,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,06:19:23,30,CECT30WH22,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1759777595,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,22:56:07,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760635669,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,22:56:07,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760635669,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,23:16:02,30,CECT20SR04,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760635670,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,23:16:02,30,CECT20SR04,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1760635670,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/10/2018,Wednesday,18:24:54,30,CECT10WH23,Aspercreme / OKeeffes,Modern Family,0.00,0.00,0,,1,1760636745,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/10/2018,Wednesday,18:24:54,30,CECT10WH23,Aspercreme / OKeeffes,Modern Family,0.00,0.00,0,,1,1760636745,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,16:42:50,30,CECT30WH22,Aspercreme / OKeeffes,Mom,0.00,0.00,0,,1,1761493862,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,16:42:50,30,CECT30WH22,Aspercreme / OKeeffes,Mom,0.00,0.00,0,,1,1761493862,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,22:46:02,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1762064231,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,22:46:02,30,CECT21LR02,Nasacort / OKeeffes,Dateline,0.00,0.00,0,,1,1762064231,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,00:19:26,30,CECT20SR04,Nasacort / OKeeffes,Anger Management,0.00,0.00,0,,1,1762939706,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,00:19:26,30,CECT20SR04,Nasacort / OKeeffes,Anger Management,0.00,0.00,0,,1,1762939706,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,1,AD18-54,01/13/2018,Saturday,02:10:50,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1763774997,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/08/2018,2,AD35-64,01/13/2018,Saturday,02:10:50,30,CECT10WH23,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1763774997,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,1,AD18-54,01/15/2018,Monday,23:48:27,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1765468059,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,2,AD35-64,01/15/2018,Monday,23:48:27,30,CECT10WH23,Aspercreme / OKeeffes,Mike & Molly,0.00,0.00,0,,1,1765468059,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,1,AD18-54,01/16/2018,Tuesday,00:29:24,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1766361313,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,2,AD35-64,01/16/2018,Tuesday,00:29:24,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1766361313,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,06:23:43,30,CECT10WH23,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1766663009,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,06:23:43,30,CECT10WH23,Aspercreme / OKeeffes,AgDay,0.00,0.00,0,,1,1766663009,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,16:24:23,30,CECT30WH22,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1767557250,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,16:24:23,30,CECT30WH22,Aspercreme / OKeeffes,Two and a Half Men,0.00,0.00,0,,1,1767557250,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,23:14:47,30,CECT10WH23,Aspercreme / OKeeffes,Dateline,0.00,0.00,0,,1,1769093548,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,23:14:47,30,CECT10WH23,Aspercreme / OKeeffes,Dateline,0.00,0.00,0,,1,1769093548,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,01:41:32,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1770400448,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,01:41:32,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1770400448,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,1,AD18-54,01/22/2018,Monday,00:28:28,30,CECT10WH23,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1771862455,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,2,AD35-64,01/22/2018,Monday,00:28:28,30,CECT10WH23,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1771862455,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3926,410,122,Yakima-Pasco-Richland-Kennewick  WA,FOX,KFFX,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,00:01:07,30,CECT30WH22,Aspercreme / OKeeffes,Anger Management,0.00,0.00,0,,1,1773708798,
