CLIENT,CLIENT NAME,PRODUCT,RELEASE NAME,ISCI/AD-ID,DURATION,CNTRY,RANK,DMA,DMA CODE,STATION,STATION NAME,AFFILIATION,DATE AIRED,DAY OF WEEK,DAYPART,AIR START TIME,AIR END TIME,PROGRAM NAME,ENCODE DATE,ENCODE TIME,REL TYPE,IDENTIFIER 1,IDENTIFIER 2,IDENTIFIER 3,SID,DISCID,AUD SOURCE,HH IMP,HH RATING,P2+ IMP,P2+ RATING,WORKING WOM IMP,WORKING WOM RATING,C 2-11 IMP,C 2-11 RATING,C 6-11 IMP,C 6-11 RATING,TEEN IMP,TEEN RATING,M TEEN IMP,M TEEN RATING,F TEEN IMP,F TEEN RATING,W 18+ IMP,W 18+ RATING,W 18-34 IMP,W 18-34 RATING,W 18-49 IMP,W 18-49 RATING,W 25-54 IMP,W 25-54 RATING,W 35+ IMP,W 35+ RATING,W 55+ IMP,W 55+ RATING,M 18+ IMP,M 18+ RATING,M 18-34 IMP,M 18-34 RATING,M 18-49 IMP,M 18-49 RATING,M 25-54 IMP,M 25-54 RATING,M 35+ IMP,M 35+ RATING,M 55+ IMP,M 55+ RATING,A 18+ IMP,A 18+ RATING,A 18-34 IMP,A 18-34 RATING,A 18-49 IMP,A 18-49 RATING,A 25-54 IMP,A 25-54 RATING,A 35+ IMP,A 35+ RATING,A 55+ IMP,A 55+ RATING,$$$
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,34,"COLUMBUS, OH             ",535,DCMH    ,WCMH-TV 4.4              ,LAF  ,6/25/2018,MO,EF,16:58:13,16:58:27,NIGHT COURT                        ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,47884,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,34,"COLUMBUS, OH             ",535,DCMH    ,WCMH-TV 4.4              ,LAF  ,6/25/2018,MO,EF,17:42:59,17:43:13,THE DREW CAREY SHOW                ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,47884,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,34,"COLUMBUS, OH             ",535,DCMH    ,WCMH-TV 4.4              ,LAF  ,6/25/2018,MO,EF,18:26:53,18:27:06,THE DREW CAREY SHOW                ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,47884,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,34,"COLUMBUS, OH             ",535,DCMH    ,WCMH-TV 4.4              ,LAF  ,6/25/2018,MO,EF,19:14:35,19:14:49,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,47884,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,34,"COLUMBUS, OH             ",535,DCMH    ,WCMH-TV 4.4              ,LAF  ,6/25/2018,MO,EF,19:45:32,19:45:46,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,47884,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,34,"COLUMBUS, OH             ",535,W23B    ,W23BZ-D 23.1             ,BOU  ,6/25/2018,MO,EF,16:30:27,16:30:42,EVIL UP CLOSE                      ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,30621,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,34,"COLUMBUS, OH             ",535,W23B    ,W23BZ-D 23.1             ,BOU  ,6/25/2018,MO,EF,18:07:06,18:07:20,"I, DETECTIVE                       ",7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,30621,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,34,"COLUMBUS, OH             ",535,W23B    ,W23BZ-D 23.1             ,BOU  ,6/25/2018,MO,EF,18:41:07,18:41:20,MASTERMINDS                        ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,30621,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,34,"COLUMBUS, OH             ",535,W23B    ,W23BZ-D 23.1             ,BOU  ,6/25/2018,MO,EF,19:56:41,19:56:56,I SURVIVED                         ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,30621,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,35,CINCINNATI               ,515,EXIX    ,WXIX-TV 19.2             ,BOU  ,6/25/2018,MO,EF,16:30:30,16:30:46,MENACE II SOCIETY                  ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,19403,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,35,CINCINNATI               ,515,EXIX    ,WXIX-TV 19.2             ,BOU  ,6/25/2018,MO,EF,18:07:10,18:07:23,SOUL FOOD                          ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,19403,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,35,CINCINNATI               ,515,EXIX    ,WXIX-TV 19.2             ,BOU  ,6/25/2018,MO,EF,18:41:10,18:41:24,SOUL FOOD                          ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,19403,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,35,CINCINNATI               ,515,EXIX    ,WXIX-TV 19.2             ,BOU  ,6/25/2018,MO,EF,19:14:08,19:14:22,THE BERNIE MAC SHOW                ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,19403,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,35,CINCINNATI               ,515,EXIX    ,WXIX-TV 19.2             ,BOU  ,6/25/2018,MO,EF,19:56:44,19:57:00,THE BERNIE MAC SHOW                ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,19403,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,35,CINCINNATI               ,515,HCPO    ,WCPO-TV 9.3              ,LAF  ,6/25/2018,MO,EF,16:05:18,16:05:32,NIGHT COURT                        ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,31902,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,35,CINCINNATI               ,515,HCPO    ,WCPO-TV 9.3              ,LAF  ,6/25/2018,MO,EF,16:58:21,16:58:37,NIGHT COURT                        ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,31902,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,35,CINCINNATI               ,515,HCPO    ,WCPO-TV 9.3              ,LAF  ,6/25/2018,MO,EF,17:43:07,17:43:21,THE DREW CAREY SHOW                ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,31902,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,35,CINCINNATI               ,515,HCPO    ,WCPO-TV 9.3              ,LAF  ,6/25/2018,MO,EF,18:27:01,18:27:14,THE DREW CAREY SHOW                ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,31902,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,35,CINCINNATI               ,515,HCPO    ,WCPO-TV 9.3              ,LAF  ,6/25/2018,MO,EF,19:14:43,19:14:57,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,31902,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,35,CINCINNATI               ,515,HCPO    ,WCPO-TV 9.3              ,LAF  ,6/25/2018,MO,EF,19:45:40,19:45:54,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,31902,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,35,CINCINNATI               ,515,WBQC    ,WBQC-LD 25.1             ,COZ  ,6/25/2018,MO,EF,17:18:24,17:18:38,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,22425,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,35,CINCINNATI               ,515,WBQC    ,WBQC-LD 25.1             ,COZ  ,6/25/2018,MO,EF,17:51:50,17:52:04,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,22425,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,35,CINCINNATI               ,515,WBQC    ,WBQC-LD 25.1             ,COZ  ,6/25/2018,MO,EF,18:23:21,18:23:37,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,22425,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,35,CINCINNATI               ,515,WBQC    ,WBQC-LD 25.1             ,COZ  ,6/25/2018,MO,EF,18:36:26,18:36:39,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:03,CML  ,1,                         ,                         ,1329,22425,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,35,CINCINNATI               ,515,WBQC    ,WBQC-LD 25.1             ,COZ  ,6/25/2018,MO,EF,19:30:21,19:30:37,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,22425,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,35,CINCINNATI               ,515,WBQC    ,WBQC-LD 25.1             ,COZ  ,6/25/2018,MO,EF,19:53:56,19:54:10,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,22425,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,36,MILWAUKEE                ,617,EMLW    ,WMLW-TV 49.2             ,BOU  ,6/25/2018,MO,DT,15:30:34,15:30:49,MENACE II SOCIETY                  ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,33301,Est Rtg L7     ,2,0.25,2,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,1,0.2,1,0.13,0,0,1,0.11,0,0,0,0.1,0,0.11,1,0.15,0,0.14,2,0.1,0,0,0,0.05,1,0.16,2,0.14,0,0.07,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,36,MILWAUKEE                ,617,EMLW    ,WMLW-TV 49.2             ,BOU  ,6/25/2018,MO,EF,17:07:13,17:07:27,SOUL FOOD                          ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,33301,Est Rtg L7     ,1,0.14,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0.11,1,0.11,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0.06,1,0.06,0,0.03,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,36,MILWAUKEE                ,617,EMLW    ,WMLW-TV 49.2             ,BOU  ,6/25/2018,MO,EF,17:41:13,17:41:27,SOUL FOOD                          ,7/7/1978,1:35:32,CML  ,1,                         ,                         ,1329,33301,Est Rtg L7     ,2,0.18,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0,0,0,0,1,0.14,1,0.12,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,1,0.07,1,0.06,0,0.03,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,36,MILWAUKEE                ,617,EMLW    ,WMLW-TV 49.2             ,BOU  ,6/25/2018,MO,EF,18:14:12,18:14:25,THE BERNIE MAC SHOW                ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,33301,Est Rtg L7     ,3,0.31,2,0.11,0,0.09,0,0,0,0,0,0,0,0,0,0,1,0.11,0,0,1,0.12,1,0.23,1,0.15,0,0,1,0.16,0,0,0,0,0,0,1,0.23,1,0.43,2,0.13,0,0,1,0.06,1,0.11,2,0.19,1,0.2,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4049MC3168H              ,15,USA,36,MILWAUKEE                ,617,EMLW    ,WMLW-TV 49.2             ,BOU  ,6/25/2018,MO,EF,18:56:48,18:57:02,THE BERNIE MAC SHOW                ,7/7/1978,1:35:33,CML  ,1,                         ,                         ,1329,33301,Est Rtg L7     ,3,0.39,3,0.16,1,0.22,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0,1,0.27,2,0.41,2,0.27,0,0,2,0.21,0,0,0,0,0,0.12,2,0.29,1,0.39,3,0.2,0,0,1,0.14,2,0.27,3,0.28,1,0.18,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,ETMJ    ,WTMJ-TV 4.2              ,LAF  ,6/25/2018,MO,DT,15:05:11,15:05:25,NIGHT COURT                        ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,20163,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,ETMJ    ,WTMJ-TV 4.2              ,LAF  ,6/25/2018,MO,DT,15:58:11,15:58:26,NIGHT COURT                        ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20163,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,ETMJ    ,WTMJ-TV 4.2              ,LAF  ,6/25/2018,MO,EF,16:42:58,16:43:12,THE DREW CAREY SHOW                ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20163,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,ETMJ    ,WTMJ-TV 4.2              ,LAF  ,6/25/2018,MO,EF,17:26:53,17:27:07,THE DREW CAREY SHOW                ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,20163,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,ETMJ    ,WTMJ-TV 4.2              ,LAF  ,6/25/2018,MO,EF,18:14:32,18:14:46,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20163,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,ETMJ    ,WTMJ-TV 4.2              ,LAF  ,6/25/2018,MO,EF,18:45:29,18:45:43,THAT '70S SHOW                     ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,20163,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,GTMJ    ,WTMJ-TV 4.3              ,IND  ,6/25/2018,MO,EF,18:07:41,18:07:54,                                   ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,23549,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,GTMJ    ,WTMJ-TV 4.3              ,IND  ,6/25/2018,MO,EF,18:35:12,18:35:26,                                   ,7/7/1978,1:34:03,CML  ,1,                         ,                         ,1329,23549,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4051MC3168               ,15,USA,36,MILWAUKEE                ,617,GTMJ    ,WTMJ-TV 4.3              ,IND  ,6/25/2018,MO,EF,18:53:05,18:53:21,                                   ,7/7/1978,1:34:02,CML  ,1,                         ,                         ,1329,23549,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
C786,CADENT                   ,Pizza Hut                ,799 Large 2 Top Always             ,4143MC3168H              ,15,USA,36,MILWAUKEE                ,617,WIWN    ,WIWN 68.1                ,COZ  ,6/25/2018,MO,EF,16:18:18,16:18:32,LITTLE HOUSE ON THE PRAIRIE        ,7/7/1978,3:29:02,CML  ,1,                         ,                         ,1329,18126,               ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,        ,     ,
